stint_id,year,team,player,name_key,acquisition_type,acquisition_datetime,drop_datetime,acquisition_week,drop_week,player_position,primary_eligible,first_eligible_week,eligibility_reason,eligible_weeks,transaction_owned_weeks,bye_weeks,owned_weeks,score_rows_observed,resolved_owned_weeks,unresolved_owned_weeks,production_points,weeks_with_points,production_resolution_rate,scoring_opportunity_weeks,scoring_production_points,avg_points_per_week,max_week_points,rate_score,sustained_score,waiver_score,waiver_value,meaningful_acquisition,waiver_category,positive_pickup,good_pickup,great_pickup,elite_find,waiver_bust,team_canonical
W01044,2021,Voldemort,David Johnson,davidjohnson,Free Agent,2021-10-27 19:37:00,2021-10-30 19:06:00,8,8,RB,True,8,NO_NFL_TEAM_MATCH,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.446808510638298,7.446808510638298,7.446808510638299,-42.5531914893617,False,Waiver Bust,False,False,False,False,True,Voldemort
W01045,2021,Voldemort,Dawson Knox,dawsonknox,Waiver,2021-11-10 02:18:00,,10,,TE,True,10,BEFORE_GAME_DATE,5.0,5.0,0.0,5.0,5.0,5.0,0.0,47.8,5.0,1.0,5.0,47.8,9.559999999999999,16.7,83.33333333333334,66.66666666666666,72.5,22.5,True,Ordinary,True,False,False,False,False,Voldemort
W01046,2021,Voldemort,D'Ernest Johnson,dernestjohnson,Waiver,2021-11-10 02:18:00,2021-11-24 02:21:00,10,12,RB,True,10,BEFORE_GAME_DATE,3.0,2.0,0.0,2.0,2.0,2.0,0.0,21.800000000000004,2.0,1.0,2.0,21.800000000000004,10.900000000000002,19.200000000000003,91.48936170212765,59.57446808510638,70.74468085106383,20.744680851063833,True,Ordinary,True,False,False,False,False,Voldemort
W01048,2021,Voldemort,Devontae Booker,devontaebooker,Waiver,2021-10-13 02:21:00,2021-10-23 13:34:00,6,7,RB,True,6,BEFORE_GAME_DATE,2.0,1.0,0.0,1.0,2.0,1.0,0.0,8.9,1.0,1.0,1.0,8.9,8.9,8.9,72.3404255319149,42.5531914893617,52.97872340425532,2.9787234042553195,False,Ordinary,True,False,False,False,False,Voldemort
W01049,2021,Voldemort,Elijah Moore,elijahmoore,Waiver,2021-11-24 02:21:00,2021-12-12 16:47:00,12,14,WR,True,12,BEFORE_GAME_DATE,3.0,3.0,0.0,3.0,2.0,3.0,0.0,24.900000000000002,2.0,1.0,3.0,24.900000000000002,8.3,17.6,72.72727272727273,57.57575757575758,62.87878787878789,12.87878787878789,True,Ordinary,True,False,False,False,False,Voldemort
W01050,2021,Voldemort,Emmanuel Sanders,emmanuelsanders,Waiver,2021-09-29 02:20:00,2021-12-09 05:03:00,4,14,WR,True,4,BEFORE_GAME_DATE,11.0,10.0,1.0,9.0,10.0,9.0,0.0,67.8,8.0,1.0,9.0,67.8,7.533333333333333,18.9,60.60606060606061,90.9090909090909,80.30303030303031,30.30303030303031,True,Good Pickup,True,True,False,False,False,Voldemort
W01052,2021,Voldemort,Hunter Henry,hunterhenry,Free Agent,2021-09-05 09:18:00,2021-09-22 02:18:00,1,3,TE,True,1,BEFORE_GAME_DATE,3.0,2.0,0.0,2.0,3.0,2.0,0.0,9.8,2.0,1.0,2.0,9.8,4.9,5.2,16.666666666666664,22.22222222222222,20.27777777777778,-29.72222222222222,True,Poor Pickup,False,False,False,False,False,Voldemort
W01054,2021,Voldemort,Jameis Winston,jameiswinston,Waiver,2021-10-20 02:20:00,2021-10-27 19:37:00,7,8,QB,True,7,BEFORE_GAME_DATE,2.0,1.0,0.0,1.0,2.0,1.0,0.0,18.880000000000003,1.0,1.0,1.0,18.880000000000003,18.880000000000003,18.880000000000003,67.85714285714286,42.857142857142854,51.60714285714286,1.6071428571428612,True,Ordinary,True,False,False,False,False,Voldemort
W01062,2021,Voldemort,Khalil Herbert,khalilherbert,Free Agent,2021-12-09 05:03:00,2021-12-10 18:28:00,14,14,RB,True,14,NO_NFL_TEAM_MATCH,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.446808510638298,7.446808510638298,7.446808510638299,-42.5531914893617,False,Waiver Bust,False,False,False,False,True,Voldemort
W01071,2021,Voldemort,Tony Jones,tonyjones,Free Agent,2021-09-09 12:41:00,2021-09-24 10:39:00,1,3,RB,True,1,BEFORE_GAME_DATE,3.0,2.0,0.0,2.0,3.0,2.0,0.0,6.500000000000001,2.0,1.0,2.0,6.500000000000001,3.2500000000000004,5.800000000000001,36.17021276595745,38.297872340425535,37.55319148936171,-12.446808510638292,True,Ordinary,False,False,False,False,False,Voldemort
W01073,2021,malle_dips_pouches,C.J. Uzomah,cjuzomah,Free Agent,2021-11-21 11:34:00,2021-11-28 10:49:00,11,12,TE,True,11,SAME_DAY_AS_GAME,2.0,2.0,0.0,2.0,2.0,2.0,0.0,4.3,2.0,1.0,2.0,4.3,2.15,2.4,5.555555555555555,5.555555555555555,5.555555555555555,-44.44444444444444,True,Waiver Bust,False,False,False,False,True,malle_dips_pouches
W01075,2021,malle_dips_pouches,D'Ernest Johnson,dernestjohnson,Waiver,2021-10-20 02:20:00,2021-11-06 11:20:00,7,9,RB,True,7,BEFORE_GAME_DATE,3.0,2.0,0.0,2.0,3.0,2.0,0.0,33.2,2.0,1.0,2.0,33.2,16.6,23.8,100.0,68.08510638297872,79.25531914893617,29.255319148936167,True,Good Pickup,True,True,False,False,False,malle_dips_pouches
W01077,2021,malle_dips_pouches,Devonta Freeman,devontafreeman,Free Agent,2021-11-06 11:20:00,,9,,RB,True,9,BEFORE_GAME_DATE,6.0,6.0,0.0,6.0,6.0,6.0,0.0,74.0,6.0,1.0,6.0,74.0,12.333333333333334,18.200000000000003,93.61702127659575,91.48936170212765,92.2340425531915,42.2340425531915,True,Elite Find,True,True,True,True,False,malle_dips_pouches
W01078,2021,malle_dips_pouches,Elijah Moore,elijahmoore,Free Agent,2021-10-07 21:34:00,2021-10-21 18:46:00,5,7,WR,True,5,BEFORE_GAME_DATE,3.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.545454545454546,4.545454545454546,4.545454545454546,-45.45454545454545,False,Waiver Bust,False,False,False,False,True,malle_dips_pouches
W01082,2021,malle_dips_pouches,Mo Alie-Cox,moaliecox,Free Agent,2021-10-21 18:49:00,2021-11-21 11:34:00,7,11,TE,True,7,BEFORE_GAME_DATE,5.0,5.0,0.0,5.0,5.0,5.0,0.0,14.4,3.0,1.0,5.0,14.4,2.88,10.0,11.11111111111111,50.0,36.388888888888886,-13.611111111111114,True,Ordinary,False,False,False,False,False,malle_dips_pouches
W01083,2021,malle_dips_pouches,Sam Darnold,samdarnold,Free Agent,2021-10-03 11:38:00,2021-10-20 02:20:00,4,7,QB,True,4,SAME_DAY_AS_GAME,4.0,3.0,0.0,3.0,4.0,3.0,0.0,66.69999999999999,3.0,1.0,3.0,66.69999999999999,22.23333333333333,37.54,85.71428571428571,92.85714285714286,90.35714285714286,40.35714285714286,True,Great Pickup,True,True,True,False,False,malle_dips_pouches
W01084,2021,malle_dips_pouches,Taylor Heinicke,taylorheinicke,Free Agent,2021-11-28 10:49:00,2021-12-19 12:17:00,12,,QB,True,12,BEFORE_GAME_DATE,3.0,3.0,0.0,3.0,3.0,3.0,0.0,44.739999999999995,3.0,1.0,3.0,44.739999999999995,14.913333333333332,19.84,46.42857142857143,82.14285714285714,69.64285714285714,19.64285714285714,True,Ordinary,True,False,False,False,False,malle_dips_pouches
W01087,2021,malle_dips_pouches,Zack Moss,zackmoss,Waiver,2021-11-13 02:12:00,2021-11-28 10:49:00,10,12,RB,True,10,BEFORE_GAME_DATE,3.0,3.0,0.0,3.0,2.0,3.0,0.0,9.2,2.0,1.0,3.0,9.2,3.0666666666666664,8.7,31.914893617021278,44.680851063829785,40.212765957446805,-9.787234042553195,True,Ordinary,False,False,False,False,False,malle_dips_pouches
W01088,2022,Big Sack Jack,Chuba Hubbard,chubahubbard,Free Agent,2022-12-11 11:52:00,,14,,RB,True,14,SAME_DAY_AS_GAME,1.0,1.0,0.0,1.0,1.0,1.0,0.0,17.4,1.0,1.0,1.0,17.4,17.4,17.4,98.48484848484848,65.15151515151516,76.81818181818181,26.818181818181813,True,Good Pickup,True,True,False,False,False,Big Sack Jack
W01092,2022,Ginger FC,Carson Wentz,carsonwentz,Free Agent,2022-10-02 11:49:00,2022-10-19 02:38:00,4,7,QB,True,4,SAME_DAY_AS_GAME,4.0,3.0,0.0,3.0,3.0,3.0,0.0,42.32,3.0,1.0,3.0,42.32,14.106666666666667,26.86,34.61538461538461,57.692307692307686,49.61538461538461,-0.3846153846153868,True,Ordinary,False,False,False,False,False,Ginger FC
W01096,2022,Ginger FC,Dalton Schultz,daltonschultz,Waiver,2022-10-26 02:36:00,,8,,TE,True,8,BEFORE_GAME_DATE,7.0,7.0,1.0,6.0,6.0,6.0,0.0,61.6,6.0,1.0,6.0,61.6,10.266666666666667,17.1,90.32258064516128,87.09677419354838,88.2258064516129,38.2258064516129,True,Great Pickup,True,True,True,False,False,Ginger FC
W01097,2022,Ginger FC,Daniel Jones,danieljones,Waiver,2022-10-26 02:36:00,2022-12-10 03:48:00,8,14,QB,True,8,BEFORE_GAME_DATE,7.0,6.0,1.0,5.0,6.0,5.0,0.0,95.58000000000001,5.0,1.0,5.0,95.58000000000001,19.116000000000003,28.64,61.53846153846154,73.07692307692307,69.03846153846153,19.038461538461533,True,Ordinary,True,False,False,False,False,Ginger FC
W01099,2022,Ginger FC,Devin Duvernay,devinduvernay,Waiver,2022-12-07 02:34:00,2022-12-23 15:56:00,14,,WR,True,14,BEFORE_GAME_DATE,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,10.0,10.0,-40.0,False,Waiver Bust,False,False,False,False,True,Ginger FC
W01100,2022,Ginger FC,Donovan Peoples-Jones,donovanpeoplesjones,Waiver,2022-11-16 02:37:00,,11,,WR,True,11,BEFORE_GAME_DATE,4.0,4.0,0.0,4.0,4.0,4.0,0.0,44.5,4.0,1.0,4.0,44.5,11.125,15.4,80.0,80.0,80.0,30.0,True,Good Pickup,True,True,False,False,False,Ginger FC
W01106,2022,Ginger FC,Tua Tagovailoa,tuatagovailoa,Waiver,2022-09-21 02:36:00,2022-10-02 11:47:00,3,4,QB,True,3,BEFORE_GAME_DATE,2.0,2.0,0.0,2.0,2.0,2.0,0.0,16.840000000000003,2.0,1.0,2.0,16.840000000000003,8.420000000000002,13.440000000000001,23.076923076923077,26.923076923076923,25.576923076923077,-24.423076923076923,True,Poor Pickup,False,False,False,False,False,Ginger FC
W01108,2022,Joe Mantegna,Brandin Cooks,brandincooks,Free Agent,2022-10-19 13:53:00,,7,,WR,True,7,BEFORE_GAME_DATE,8.0,8.0,0.0,8.0,5.0,8.0,0.0,39.2,5.0,1.0,8.0,39.2,4.9,9.3,53.333333333333336,73.33333333333333,66.33333333333333,16.33333333333333,True,Ordinary,True,False,False,False,False,Joe Mantegna
W01109,2022,Joe Mantegna,Cade Otton,cadeotton,Free Agent,2022-10-19 13:51:00,2022-11-17 18:17:00,7,11,TE,True,7,BEFORE_GAME_DATE,5.0,4.0,0.0,4.0,4.0,4.0,0.0,31.200000000000003,4.0,1.0,4.0,31.200000000000003,7.800000000000001,15.3,80.64516129032258,77.41935483870968,78.54838709677419,28.548387096774192,True,Good Pickup,True,True,False,False,False,Joe Mantegna
W01111,2022,Joe Mantegna,DJ Chark,djchark,Free Agent,2022-12-08 20:32:00,,14,,WR,True,14,BEFORE_GAME_DATE,1.0,1.0,0.0,1.0,1.0,1.0,0.0,18.4,1.0,1.0,1.0,18.4,18.4,18.4,93.33333333333333,60.0,71.66666666666666,21.666666666666657,True,Ordinary,True,False,False,False,False,Joe Mantegna
W01114,2022,Joe Mantegna,Greg Dulcich,gregdulcich,Waiver,2022-11-19 02:17:00,,11,,TE,True,11,BEFORE_GAME_DATE,4.0,4.0,0.0,4.0,4.0,4.0,0.0,24.3,4.0,1.0,4.0,24.3,6.075,11.5,64.51612903225806,70.96774193548387,68.70967741935485,18.709677419354847,True,Ordinary,True,False,False,False,False,Joe Mantegna
W01117,2022,Joe Mantegna,Jimmy Garoppolo,jimmygaroppolo,Free Agent,2022-09-25 08:32:00,2022-09-28 02:35:00,3,4,QB,True,3,SAME_DAY_AS_GAME,2.0,1.0,0.0,1.0,2.0,1.0,0.0,11.44,1.0,1.0,1.0,11.44,11.44,11.44,30.76923076923077,15.384615384615385,20.769230769230766,-29.230769230769234,True,Poor Pickup,False,False,False,False,False,Joe Mantegna
W01119,2022,Joe Mantegna,Marcus Mariota,marcusmariota,Waiver,2022-09-28 02:35:00,2022-12-10 03:48:00,4,14,QB,True,4,BEFORE_GAME_DATE,11.0,10.0,0.0,10.0,10.0,10.0,0.0,177.76000000000002,10.0,1.0,10.0,177.76000000000002,17.776000000000003,30.42,53.84615384615385,96.15384615384616,81.34615384615385,31.346153846153854,True,Good Pickup,True,True,False,False,False,Joe Mantegna
W01124,2022,Joe Mantegna,Tony Jones,tonyjones,Free Agent,2022-12-08 20:30:00,,14,,RB,True,14,BEFORE_GAME_DATE,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7,1.0,1.0,1.0,0.7,0.7,0.7,25.757575757575758,25.757575757575758,25.757575757575758,-24.242424242424242,False,Poor Pickup,False,False,False,False,False,Joe Mantegna
W01125,2022,Joe Mantegna,Tyler Conklin,tylerconklin,Waiver,2022-10-05 02:37:00,2022-10-19 13:51:00,5,7,TE,True,5,BEFORE_GAME_DATE,3.0,2.0,0.0,2.0,3.0,2.0,0.0,2.2,1.0,1.0,2.0,2.2,1.1,2.2,12.903225806451612,22.58064516129032,19.193548387096772,-30.806451612903228,True,Poor Pickup,False,False,False,False,False,Joe Mantegna
W01133,2022,Malle ❤️ 🐸,Irv Smith Jr.,irvsmith,Free Agent,2022-10-13 11:11:00,2022-11-09 02:35:00,6,10,TE,True,6,BEFORE_GAME_DATE,5.0,4.0,1.0,3.0,2.0,3.0,0.0,13.5,2.0,1.0,3.0,13.5,4.5,8.7,41.935483870967744,58.06451612903226,52.41935483870969,2.419354838709687,True,Ordinary,True,False,False,False,False,Malle ❤️ 🐸
W01134,2022,Malle ❤️ 🐸,Matthew Stafford,matthewstafford,Free Agent,2022-11-09 16:16:00,2022-12-07 20:25:00,10,14,QB,True,10,BEFORE_GAME_DATE,5.0,4.0,0.0,4.0,1.0,4.0,0.0,18.759999999999998,1.0,1.0,4.0,18.759999999999998,4.6899999999999995,18.759999999999998,7.6923076923076925,34.61538461538461,25.192307692307693,-24.807692307692307,True,Poor Pickup,False,False,False,False,False,Malle ❤️ 🐸
W01143,2022,Patty Primetimes,Deshaun Watson,deshaunwatson,Waiver,2022-11-16 02:37:00,,11,,QB,True,11,BEFORE_GAME_DATE,4.0,4.0,0.0,4.0,2.0,4.0,0.0,25.68,2.0,1.0,4.0,25.68,6.42,19.34,11.538461538461538,46.15384615384615,34.03846153846154,-15.96153846153846,True,Ordinary,False,False,False,False,False,Patty Primetimes
W01145,2022,Patty Primetimes,Garrett Wilson,garrettwilson,Free Agent,2022-10-16 09:47:00,2022-10-19 02:38:00,6,7,WR,True,6,SAME_DAY_AS_GAME,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.3,1.0,1.0,1.0,1.3,1.3,1.3,26.666666666666668,20.0,22.333333333333336,-27.666666666666664,False,Poor Pickup,False,False,False,False,False,Patty Primetimes
W01150,2022,Patty Primetimes,Jared Goff,jaredgoff,Free Agent,2022-11-02 06:09:00,,9,,QB,True,9,BEFORE_GAME_DATE,6.0,6.0,0.0,6.0,6.0,6.0,0.0,119.02000000000001,6.0,1.0,6.0,119.02000000000001,19.83666666666667,32.1,65.38461538461539,84.61538461538461,77.88461538461539,27.884615384615387,True,Good Pickup,True,True,False,False,False,Patty Primetimes
W01156,2022,Patty Primetimes,Robert Tonyan,roberttonyan,Waiver,2022-09-08 02:13:00,2022-12-09 02:25:00,1,14,TE,True,1,BEFORE_GAME_DATE,14.0,13.0,0.0,13.0,13.0,13.0,0.0,65.7,13.0,1.0,13.0,65.7,5.053846153846154,14.0,45.16129032258064,93.54838709677419,76.61290322580645,26.61290322580645,True,Good Pickup,True,True,False,False,False,Patty Primetimes
W01159,2022,Patty Primetimes,Tyler Allgeier,tylerallgeier,Waiver,2022-10-05 02:37:00,2022-12-07 08:25:00,5,14,RB,True,5,BEFORE_GAME_DATE,10.0,9.0,0.0,9.0,9.0,9.0,0.0,68.7,9.0,1.0,9.0,68.7,7.633333333333334,16.0,66.66666666666666,84.84848484848484,78.48484848484847,28.48484848484847,True,Good Pickup,True,True,False,False,False,Patty Primetimes
W01160,2022,Patty Primetimes,Tyler Conklin,tylerconklin,Waiver,2022-12-09 02:25:00,,14,,TE,True,14,BEFORE_GAME_DATE,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5.300000000000001,1.0,1.0,1.0,5.300000000000001,5.300000000000001,5.300000000000001,48.38709677419355,41.935483870967744,44.193548387096776,-5.806451612903224,False,Ordinary,False,False,False,False,False,Patty Primetimes
W01162,2022,Pop Lockett Drop it,Allen Robinson,allenrobinson,Waiver,2022-11-16 02:37:00,,11,,WR,True,11,BEFORE_GAME_DATE,4.0,4.0,0.0,4.0,1.0,4.0,0.0,12.7,1.0,1.0,4.0,12.7,3.175,12.7,40.0,46.666666666666664,44.33333333333333,-5.666666666666671,True,Ordinary,False,False,False,False,False,Pop Lockett Drop it
W01165,2022,Pop Lockett Drop it,Brian Robinson,brianrobinson,Waiver,2022-11-05 02:17:00,,9,,RB,True,9,BEFORE_GAME_DATE,6.0,6.0,1.0,5.0,5.0,5.0,0.0,56.7,5.0,1.0,5.0,56.7,11.34,19.5,84.84848484848484,81.81818181818183,82.87878787878788,32.878787878787875,True,Good Pickup,True,True,False,False,False,Pop Lockett Drop it
W01168,2022,Pop Lockett Drop it,Caleb Huntley,calebhuntley,Waiver,2022-11-02 02:34:00,2022-11-09 02:35:00,9,10,RB,True,9,BEFORE_GAME_DATE,2.0,1.0,0.0,1.0,2.0,1.0,0.0,3.4000000000000004,1.0,1.0,1.0,3.4000000000000004,3.4000000000000004,3.4000000000000004,46.96969696969697,37.878787878787875,41.06060606060606,-8.939393939393938,False,Ordinary,False,False,False,False,False,Pop Lockett Drop it
W01171,2022,Pop Lockett Drop it,Chuba Hubbard,chubahubbard,Free Agent,2022-12-11 09:26:00,,14,,RB,True,14,SAME_DAY_AS_GAME,1.0,1.0,0.0,1.0,1.0,1.0,0.0,17.4,1.0,1.0,1.0,17.4,17.4,17.4,98.48484848484848,65.15151515151516,76.81818181818181,26.818181818181813,True,Good Pickup,True,True,False,False,False,Pop Lockett Drop it
W01173,2022,Pop Lockett Drop it,Donovan Peoples-Jones,donovanpeoplesjones,Free Agent,2022-09-18 08:43:00,2022-09-29 09:18:00,2,4,WR,True,2,SAME_DAY_AS_GAME,3.0,2.0,0.0,2.0,3.0,2.0,0.0,1.5,1.0,1.0,2.0,1.5,0.75,1.5,20.0,26.666666666666668,24.333333333333336,-25.666666666666664,True,Poor Pickup,False,False,False,False,False,Pop Lockett Drop it
W01175,2022,Pop Lockett Drop it,Eno Benjamin,enobenjamin,Waiver,2022-11-19 02:17:00,2022-12-11 09:26:00,11,14,RB,True,11,BEFORE_GAME_DATE,4.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0606060606060606,6.0606060606060606,6.0606060606060606,-43.93939393939394,True,Waiver Bust,False,False,False,False,True,Pop Lockett Drop it
W01177,2022,Pop Lockett Drop it,Gus Edwards,gusedwards,Free Agent,2022-12-11 10:20:00,,14,,RB,True,14,SAME_DAY_AS_GAME,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.6000000000000005,1.0,1.0,1.0,6.6000000000000005,6.6000000000000005,6.6000000000000005,63.63636363636363,54.54545454545454,57.72727272727272,7.7272727272727195,False,Ordinary,True,False,False,False,False,Pop Lockett Drop it
W01178,2022,Pop Lockett Drop it,Hunter Renfrow,hunterrenfrow,Waiver,2022-10-19 02:38:00,2022-11-02 02:34:00,7,9,WR,True,7,BEFORE_GAME_DATE,3.0,2.0,0.0,2.0,3.0,2.0,0.0,8.1,2.0,1.0,2.0,8.1,4.05,7.0,46.666666666666664,40.0,42.33333333333333,-7.666666666666671,True,Ordinary,False,False,False,False,False,Pop Lockett Drop it
W01180,2022,Pop Lockett Drop it,Jared Goff,jaredgoff,Free Agent,2022-09-23 11:02:00,2022-10-26 02:36:00,3,8,QB,True,3,BEFORE_GAME_DATE,6.0,5.0,1.0,4.0,5.0,4.0,0.0,69.48,4.0,1.0,4.0,69.48,17.37,42.22,50.0,69.23076923076923,62.5,12.5,True,Ordinary,True,False,False,False,False,Pop Lockett Drop it
W01182,2022,Pop Lockett Drop it,Jimmy Garoppolo,jimmygaroppolo,Waiver,2022-10-12 02:44:00,2022-10-19 02:38:00,6,7,QB,True,6,BEFORE_GAME_DATE,2.0,1.0,0.0,1.0,2.0,1.0,0.0,22.94,1.0,1.0,1.0,22.94,22.94,22.94,88.46153846153845,42.30769230769231,58.46153846153845,8.461538461538453,True,Ordinary,True,False,False,False,False,Pop Lockett Drop it
W01183,2022,Pop Lockett Drop it,Justin Fields,justinfields,Waiver,2022-11-02 02:34:00,,9,,QB,True,9,BEFORE_GAME_DATE,6.0,6.0,1.0,5.0,4.0,5.0,0.0,139.98000000000002,4.0,1.0,5.0,139.98000000000002,27.996000000000002,48.72,100.0,88.46153846153845,92.5,42.5,True,Elite Find,True,True,True,True,False,Pop Lockett Drop it
W01185,2022,Pop Lockett Drop it,Mike Gesicki,mikegesicki,Free Agent,2022-10-26 14:38:00,2022-11-04 08:20:00,8,9,TE,True,8,BEFORE_GAME_DATE,2.0,1.0,0.0,1.0,2.0,1.0,0.0,11.3,1.0,1.0,1.0,11.3,11.3,11.3,93.54838709677419,48.38709677419355,64.19354838709678,14.193548387096783,True,Ordinary,True,False,False,False,False,Pop Lockett Drop it
W01186,2022,Pop Lockett Drop it,Ryan Tannehill,ryantannehill,Free Agent,2022-12-08 12:08:00,,14,,QB,True,14,BEFORE_GAME_DATE,1.0,1.0,0.0,1.0,1.0,1.0,0.0,22.76,1.0,1.0,1.0,22.76,22.76,22.76,80.76923076923077,38.46153846153847,53.269230769230774,3.2692307692307736,True,Ordinary,True,False,False,False,False,Pop Lockett Drop it
W01189,2022,Pop Lockett Drop it,Sam Ehlinger,samehlinger,Free Agent,2022-10-26 22:16:00,2022-11-02 02:34:00,8,9,QB,True,8,BEFORE_GAME_DATE,2.0,1.0,0.0,1.0,2.0,1.0,0.0,7.540000000000001,1.0,1.0,1.0,7.540000000000001,7.540000000000001,7.540000000000001,19.230769230769234,7.6923076923076925,11.730769230769232,-38.26923076923077,False,Waiver Bust,False,False,False,False,True,Pop Lockett Drop it
W01193,2022,Pop Lockett Drop it,Tom Brady,tombrady,Free Agent,2022-11-27 10:44:00,2022-12-08 12:08:00,12,14,QB,True,12,SAME_DAY_AS_GAME,3.0,2.0,0.0,2.0,3.0,2.0,0.0,44.18,2.0,1.0,2.0,44.18,22.09,22.14,76.92307692307693,65.38461538461539,69.42307692307693,19.423076923076934,True,Ordinary,True,False,False,False,False,Pop Lockett Drop it
W01201,2022,Post Mahomes,Cam Akers,camakers,Free Agent,2022-11-23 10:30:00,,12,,RB,True,12,BEFORE_GAME_DATE,3.0,3.0,0.0,3.0,3.0,3.0,0.0,31.0,3.0,1.0,3.0,31.0,10.333333333333334,18.5,81.81818181818183,72.72727272727273,75.90909090909092,25.90909090909092,True,Good Pickup,True,True,False,False,False,Post Mahomes
W01202,2022,Post Mahomes,Chuba Hubbard,chubahubbard,Free Agent,2022-10-20 22:25:00,2022-11-09 02:35:00,7,10,RB,True,7,BEFORE_GAME_DATE,4.0,3.0,0.0,3.0,2.0,3.0,0.0,14.3,1.0,1.0,3.0,14.3,4.766666666666667,14.3,57.57575757575758,60.60606060606061,59.54545454545455,9.545454545454547,True,Ordinary,True,False,False,False,False,Post Mahomes
W01203,2022,Post Mahomes,Cole Kmet,colekmet,Free Agent,2022-11-09 12:12:00,2022-11-12 20:37:00,10,10,TE,True,10,NO_NFL_TEAM_MATCH,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.451612903225806,6.451612903225806,6.451612903225806,-43.54838709677419,False,Waiver Bust,False,False,False,False,True,Post Mahomes
W01205,2022,Post Mahomes,Garrett Wilson,garrettwilson,Waiver,2022-09-21 02:36:00,2022-10-12 02:44:00,3,6,WR,True,3,BEFORE_GAME_DATE,4.0,3.0,0.0,3.0,4.0,3.0,0.0,18.3,3.0,1.0,3.0,18.3,6.1000000000000005,9.0,60.0,53.333333333333336,55.66666666666667,5.666666666666671,True,Ordinary,True,False,False,False,False,Post Mahomes
W01206,2022,Post Mahomes,Garrett Wilson,garrettwilson,Waiver,2022-11-09 02:35:00,,10,,WR,True,11,BYE_ACQUISITION_WEEK,4.0,4.0,0.0,4.0,4.0,4.0,0.0,57.099999999999994,4.0,1.0,4.0,57.099999999999994,14.274999999999999,23.9,86.66666666666667,86.66666666666667,86.66666666666667,36.66666666666667,True,Good Pickup,True,True,False,False,False,Post Mahomes
W01207,2022,Post Mahomes,Gerald Everett,geraldeverett,Free Agent,2022-09-14 09:44:00,,2,,TE,True,2,BEFORE_GAME_DATE,13.0,13.0,1.0,12.0,11.0,12.0,0.0,74.10000000000001,11.0,1.0,12.0,74.10000000000001,6.175000000000001,14.600000000000001,70.96774193548387,100.0,89.83870967741936,39.83870967741936,True,Great Pickup,True,True,True,False,False,Post Mahomes
W01209,2022,Post Mahomes,Hunter Henry,hunterhenry,Free Agent,2022-11-30 07:26:00,2022-12-03 05:25:00,13,13,TE,True,13,NO_NFL_TEAM_MATCH,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.3,1.0,1.0,1.0,2.3,2.3,2.3,25.806451612903224,25.806451612903224,25.806451612903224,-24.193548387096776,False,Poor Pickup,False,False,False,False,False,Post Mahomes
W01215,2022,Post Mahomes,Joshua Palmer,joshuapalmer,Free Agent,2022-11-03 11:28:00,,9,,WR,True,9,BEFORE_GAME_DATE,6.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,10.0,10.0,10.0,-40.0,True,Waiver Bust,False,False,False,False,True,Post Mahomes
W01216,2022,Post Mahomes,Kenneth Walker III,kennethwalker,Waiver,2022-10-12 02:44:00,,6,,RB,True,6,BEFORE_GAME_DATE,9.0,9.0,1.0,8.0,7.0,8.0,0.0,115.0,7.0,1.0,8.0,115.0,14.375,28.7,90.9090909090909,100.0,96.81818181818181,46.81818181818181,True,Elite Find,True,True,True,True,False,Post Mahomes
W01218,2022,Post Mahomes,Kenyan Drake,kenyandrake,Waiver,2022-10-19 02:38:00,2022-10-24 10:12:00,7,7,RB,True,7,NO_NFL_TEAM_MATCH,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,18.181818181818183,18.181818181818183,18.181818181818183,-31.818181818181817,False,Poor Pickup,False,False,False,False,False,Post Mahomes
W01225,2022,Post Mahomes,Russell Wilson,russellwilson,Free Agent,2022-11-17 07:34:00,2022-11-22 08:52:00,11,12,QB,True,11,BEFORE_GAME_DATE,2.0,1.0,0.0,1.0,2.0,1.0,0.0,10.680000000000001,1.0,1.0,1.0,10.680000000000001,10.680000000000001,10.680000000000001,26.923076923076923,11.538461538461538,16.923076923076923,-33.07692307692308,True,Poor Pickup,False,False,False,False,False,Post Mahomes
